pa_ms,pa_anvisa_sim,dist_lev,tipo
FENITHROTION,FENITROTIONA,2.0,princípio ativo
CLOROFENACIL ACETICO,ACETATO,2.0,grupo químico
AMBRAZ,AMITRAZ,2.0,princípio ativo
INDOXACARL,INDOXACARBE,2.0,princípio ativo
BELURE,CUELURE,2.0,princípio ativo
SUPERMETRINA AGRIA 500,CIPERMETRINA,2.0,princípio ativo
MALATHION,MALATIONA,2.0,princípio ativo
METHOMYL,METOMIL,2.0,princípio ativo
AMITARZ-BUTOX,AMITRAZ,2.0,princípio ativo
FOX,FOXIM,2.0,princípio ativo
IMPAC,IPBC,2.0,princípio ativo
IMIDAELOPRID,IMIDACLOPRIDO,2.0,princípio ativo
ORGANOFOSFARATO,ORGANOFOSFORADO,2.0,grupo químico
FOSFATO GLIFOSICO,GLIFOSATO,2.0,princípio ativo
TEMIK (ALDICARBE),ALANICARBE,2.0,princípio ativo
CHLORPYRIFOS,CLORPIRIFOS,2.0,princípio ativo
GERFOSATO,GLIFOSATO,2.0,princípio ativo
ACIDO 24DICLORAFENOXIACETICO,AMIDA,2.0,grupo químico
DIANINON,DIAZINONA,2.0,princípio ativo
THIODICARB 350,TIODICARBE,2.0,princípio ativo
PARAQUART DICHLORIDE,PARAQUATE,2.0,princípio ativo
OXYFLUORFEN,OXIFLUORFEM,2.0,princípio ativo
BENZOLUREIRA CLASSEIII,BENZOILUREIA,2.0,grupo químico
GLICOSATE,GLIFOSATO,2.0,princípio ativo
CLORO PIRIFOS,CLORPIRIFOS,2.0,princípio ativo
ETEFAN,ETEFOM,2.0,princípio ativo
TRICOPLIR-BITOLITICO,TRICLOPIR,2.0,princípio ativo
CARBARYLS,CARBARIL,2.0,princípio ativo
METILCORBONATO DE OXIMA,FOXIM,2.0,princípio ativo
TRIAZOIS,TRIAZOFOS,2.0,princípio ativo
METIL CARBONATO,METAM,2.0,princípio ativo
CHLOROTHALONIL,CLOROTALONIL,2.0,princípio ativo
METILCARBOMATO DE OXINA,DODINA,2.0,princípio ativo
"CAPTAM,PERTRIMO,PERIMIFOS-MENTHY",CAPTANA,2.0,princípio ativo
PARAQUANT,PARAQUATE,2.0,princípio ativo
TIAMETAXAN,TIAMETOXAM,2.0,princípio ativo
PARATIONA METILICA,MALATIONA,2.0,princípio ativo
"2,4 DICHLOROPBENOXY ACETICO ACID",ACETATO,2.0,grupo químico
LAMBDA-CYHALOTHRIN.,AMIDA,2.0,grupo químico
ACIDO ARILOXIAGANOICO,ACIDO ARILOXIALCANOICO,2.0,grupo químico
AZOXYSTROBIN + CYPROCONAZOLE,AZOXISTROBINA,2.0,princípio ativo
PRODIOCONAZOLE,PROTIOCONAZOL,2.0,princípio ativo
LAMDA CIALOTRINA,CIFLUTRINA,2.0,princípio ativo
METIL PARATION 20%,METAM,2.0,princípio ativo
VENENO PARA CARRAPATO,CARBAMATO,2.0,grupo químico
THIOPHANATE-METIL,METAM,2.0,princípio ativo
MATAR FURAO,METAM,2.0,princípio ativo
METSULFURAN METILICO 600G/MG,METSULFUROM,2.0,princípio ativo
ACIDO N-METIL-CARBONICO,METAM,2.0,princípio ativo
MATAR FORMIGAS,METAM,2.0,princípio ativo
CARBAMALOS,CARBAMATO,2.0,grupo químico
CLORIRFOS,CLORPIRIFOS,2.0,princípio ativo
DEQUAT,DIQUATE,2.0,princípio ativo
PARAQUET DICLORETO,PARAQUATE,2.0,princípio ativo
GLUFOSITANO,GLUFOSINATO,2.0,princípio ativo
PARAGUAT,PARAQUATE,2.0,princípio ativo
AMINOPYRALID,AMINOPIRALIDE,2.0,princípio ativo
PRIMIFOS - METIL 50%,METAM,2.0,princípio ativo
5METHY 135 OXADIOZINAN,OXADIAZINA,2.0,grupo químico
ACIDO ACETICO GLACEAL,ACETATO,2.0,grupo químico
TIAMETAZONA E LANDIDA CIALOTRINA,CIFLUTRINA,2.0,princípio ativo
DIETIL CARBONATO,CARBAMATO,2.0,grupo químico
ORGONOFOSFOSADO,ORGANOFOSFORADO,2.0,grupo químico
ALBAMECTIN,ABAMECTINA,2.0,princípio ativo
FETRONIL,FIPRONIL,2.0,princípio ativo
ORGANOSFOSFORADOS,ORGANOFOSFORADO,2.0,grupo químico
CARBANATOS,CARBAMATO,2.0,grupo químico
AMITRAZIL,AMITRAZ,2.0,princípio ativo
ACIDO 2.4 DICLOROFENOXIACETICO,AMIDA,2.0,grupo químico
MATA MOSCA DE ANIMAL,MSMA,2.0,princípio ativo
IRGONOFOSFORADO,ORGANOFOSFORADO,2.0,grupo químico
FOSFATO MONOAMONICO,FOSFONATO,2.0,grupo químico
BORATO DE SODIO,BORAX,2.0,princípio ativo
ACIDO DE N (FOSFOROMETIL),AMIDA,2.0,grupo químico
BIPIRIDIO + ATHYLENE,BIPIRIDILIO,2.0,grupo químico
BRONDIFACOUM,BRODIFACUM,2.0,princípio ativo
MAUCOZEB,MANCOZEBE,2.0,princípio ativo
CARBONATO E PINETOIDE = INIBIDOR DA ACETICOTINESTERASE,PIRETROIDE,2.0,grupo químico
METIL N/ THILACETEMIDATE,METAM,2.0,princípio ativo
ACIDO AVETIL DICHLONOPHENOXY,AMIDA,2.0,grupo químico
METRONIL 215G POR LITRO,METOMIL,2.0,princípio ativo
ACIDO PIRIDINILOXIACETICO,AMIDA,2.0,grupo químico
MATAR FERRUGEM,METAM,2.0,princípio ativo
LAMBDA CIALOTRINA 50G/L,CIFLUTRINA,2.0,princípio ativo
METIL CARBONATO DE OXIMA,METAM,2.0,princípio ativo
METIL CARBONATO DE OXINA,DODINA,2.0,princípio ativo
DISSULFETO DE ARSENIO,DISSULFOTOM,2.0,princípio ativo
VENENO DE MATAR FUMO,METAM,2.0,princípio ativo
GUFOSATO,GLIFOSATO,2.0,princípio ativo
NITROGENIO + BORO,BORAX,2.0,princípio ativo
LUFEMURON,LUFENUROM,2.0,princípio ativo
OREGANO FOSFORADO,ORGANOFOSFORADO,2.0,grupo químico
ORGONOS FOSFORADO,FOSFONATO,2.0,grupo químico
GLISOFATO 1%,GLIFOSATO,2.0,princípio ativo
CARBONATO DE CALCIO NATURAL,CARBAMATO,2.0,grupo químico
DIOXINA,DODINA,2.0,princípio ativo
GLIFOSATO(N- FOSFONOMETIL),GLIFOSATO,2.0,princípio ativo
DISSULFATO DE ARSENIO,DISSULFOTOM,2.0,princípio ativo
FLUMETARINA,FLUMETRALINA,2.0,princípio ativo
24D ACIDO ARILOXIALCANOICO,AMIDA,2.0,grupo químico
PYRIDABEN,PIRIDABEM,2.0,princípio ativo
ZETA-CYPERMITRINA,CIPERMETRINA,2.0,princípio ativo
PARAQUART,PARAQUATE,2.0,princípio ativo
CIPERMETHRIN,CIPERMETRINA,2.0,princípio ativo
GLILFOSFATO,GLIFOSATO,2.0,princípio ativo
DMA GLIFOSFADO,GLIFOSATO,2.0,princípio ativo
ACIDO PERACETICO+BISSULFITO DE SODIO,AMIDA,2.0,grupo químico
PIRAT,TIRAM,2.0,princípio ativo
PROTIOCANAZOLE 175 G,PROTIOCONAZOL,2.0,princípio ativo
CLETHODIN,CLETODIM,2.0,princípio ativo
FIPROMIX,FIPRONIL,2.0,princípio ativo
NEOCOTINOIDE,NEONICOTINOIDE,2.0,grupo químico
BRODIFACOUN,BRODIFACUM,2.0,princípio ativo
"2,4-D","2,4 - D",2.0,princípio ativo
THIAMETOXAN,TIAMETOXAM,2.0,princípio ativo
PARAQUET,PARAQUATE,2.0,princípio ativo
TIBUTIURON,TEBUTIUROM,2.0,princípio ativo
CLOROPHONYL PYRAPOL YLOXYME THYLPHOYL METHOXY,PIRAZOL,2.0,grupo químico
ORGANOFOSRADO,ORGANOFOSFORADO,2.0,grupo químico
SULFLURANICA,SULFLURAMIDA,2.0,princípio ativo
AMONIA QUATERNARIA,AMONIO QUATERNARIO,2.0,grupo químico
"GLYPHOSATE + 2,4-D","2,4 - D",2.0,princípio ativo
LAMBDA CIALOTINA,AMIDA,2.0,grupo químico
METILCABORNATO DE OXIMO,FOXIM,2.0,princípio ativo
ANILINOPIRIDINA,ANILINOPIRIMIDINA,2.0,grupo químico
"SAL DE DIMETILAMINA DO ACIDO 2,4-DICLOROFENOXIACETICO (2,4-D",AMIDA,2.0,grupo químico
THIAMETHOXAM E CYPROCONAZOLE,CIPROCONAZOL,2.0,princípio ativo
"AMINO-3,6 DICHLOROPYRIDMI",AMIDA,2.0,grupo químico
MOSCA KILLER,MSMA,2.0,princípio ativo
GLICOZATO RONDAPE 34D,GLIFOSATO,2.0,princípio ativo
GLICOFOSATO,GLIFOSATO,2.0,princípio ativo
CARBENZADIM,CARBENDAZIM,2.0,princípio ativo
PIRITOIDE,PIRETROIDE,2.0,grupo químico
SLIFOMATO,GLIFOSATO,2.0,princípio ativo
IMIDACLOPRI (INSETICIDA),IMIDACLOPRIDO,2.0,princípio ativo
FENOTEROL,FENOTIOL,2.0,princípio ativo
TRIATOX (AMITRAZ/DIAMADINA),TRIAZOL,2.0,grupo químico
DIETILCABAMATO,DIMETILCARBAMATO,2.0,grupo químico
ACIDO DICLORAFENOXI ACETICO,ACETATO,2.0,grupo químico
HALOSULFURON,HALOSSULFUROM,2.0,princípio ativo
CARBAMOLO,CARBAMATO,2.0,grupo químico
LAMBIDA CIOLATRINA,CIFLUTRINA,2.0,princípio ativo
CIPERMETRIL,CIPERMETRINA,2.0,princípio ativo
METILCORBAMATO DE OXIMO,FOXIM,2.0,princípio ativo
"DIAZINAN,ISOPROPIL,TIAFOSFATO,EXCIPIENTE",DIAZINONA,2.0,princípio ativo
FENPROPATHRIN,FENPROPATRINA,2.0,princípio ativo
"SAL DE DIMETILAMINADO ACIDO 2,4",AMIDA,2.0,grupo químico
ALCOOL ETILICO,ETILENO,2.0,grupo químico
"BRODIFACON 0,005%",BRODIFACUM,2.0,princípio ativo
TRECLOPER - BUTOTILICO,TRICLOPIR - BUTOTILICO,2.0,princípio ativo
INSETICIDA VORAZ,BORAX,2.0,princípio ativo
BUTOXYETHUL E TRICLOPIR-BUTOTILICO,TRICLOPIR - BUTOTILICO,2.0,princípio ativo
FENIL PROZOL,PIRAZOL,2.0,grupo químico
CEFANOL,DECANOL,2.0,princípio ativo
ORANOFOSFORADOS,ORGANOFOSFORADO,2.0,grupo químico
SAL DE AMONIA DE GLICOSFATO,GLIFOSATO,2.0,princípio ativo
MALATHION    500CE.,MALATIONA,2.0,princípio ativo
DICLORO FENOXIACETICO,DICLORVOS,2.0,princípio ativo
TIANETOXAN,TIAMETOXAM,2.0,princípio ativo
FUUMETRALIN,FLUMETRALINA,2.0,princípio ativo
"AMINO 3,5,6 TRICHLOROPYRIDINE",AMIDA,2.0,grupo químico
MALATHION 50%,MALATIONA,2.0,princípio ativo
PIRIMIPHOS-METIL,METAM,2.0,princípio ativo
ACIDO DE N-(FODFONAMETIL) GLICINA ISOPROPILANINA N FOSFONOM,AMIDA,2.0,grupo químico
FIPRON,FIPRONIL,2.0,princípio ativo
VENENO PARA MATAR LAGARTA,METAM,2.0,princípio ativo
ACIDO DECLOROFENOXIACETICO,AMIDA,2.0,grupo químico
ATROZINE,ATRAZINA,2.0,princípio ativo
METSUFOROM-METILICO,METSULFUROM,2.0,princípio ativo
MALATHION 500 CE SULTOX,MALATIONA,2.0,princípio ativo
TIAMETOSCAM,TIAMETOXAM,2.0,princípio ativo
"DICHLOROPHENOXYACETIC ACO 2,4-D","2,4 - D",2.0,princípio ativo
ACIDO DICLOROFE,DICLOFOPE,2.0,princípio ativo
ACIDO DE N-(FOSFONOMETIL) GLICINA,AMIDA,2.0,grupo químico
DIEMETHOATO,DIMETOATO,2.0,princípio ativo
ESTER DO ACIDO BENZOIDE,AMIDA,2.0,grupo químico
PARAQUAR DICLORETO,PARAQUATE,2.0,princípio ativo
TRIFLUMENOL,TRIFLUMIZOL,2.0,princípio ativo
DELTAMERTINA,DELTAMETRINA,2.0,princípio ativo
ORGANOFOSFATO/ CARBONATO,CARBAMATO,2.0,grupo químico
ALDICARBE,ALANICARBE,2.0,princípio ativo
CARMABATO,CARBAMATO,2.0,grupo químico
ACIDO PERACETICO 15%,AMIDA,2.0,grupo químico
LAMBSA CIALOTRINA,CIFLUTRINA,2.0,princípio ativo
"2,4-D","2,4 - D",2.0,princípio ativo
PARAGUAT,PARAQUATE,2.0,princípio ativo
PERMETHRIN,PERMETRINA,2.0,princípio ativo
ACIDO DICLOROFENOCIACETICO,AMIDA,2.0,grupo químico
CLORIDRATO DE KASUNGAMICINA,CASUGAMICINA,2.0,princípio ativo
CYPROCONAZOLI,CIPROCONAZOL,2.0,princípio ativo
FOSFATO METALICA,FOSFONATO,2.0,grupo químico
VANDAP PRA MATAR MATO,METAM,2.0,princípio ativo
"2,4 D ANINA",AMIDA,2.0,grupo químico
NICOSULFURON,NICOSSULFUROM,2.0,princípio ativo
GLIFOZADO,GLIFOSATO,2.0,princípio ativo
METILCARBAMATO,DIMETILCARBAMATO,2.0,grupo químico
LAMBDA-CIALOTRINA,CIFLUTRINA,2.0,princípio ativo
AMINO PLUS,AMIDA,2.0,grupo químico
FOSFATO DE ALUMINO,FOSFETO DE ALUMINIO,2.0,princípio ativo
SOLUCAO CONCENTRADA LIFOSFATO,GLIFOSATO,2.0,princípio ativo
CANNABIS ATIVA,AMIDA,2.0,grupo químico
METILCORBOMATO DE OXIMO,FOXIM,2.0,princípio ativo
ALTICARBE,ALANICARBE,2.0,princípio ativo
METIL CRBONATO DE BENZOFURANILAR,METAM,2.0,princípio ativo
ORGANOFOSFARABO,ORGANOFOSFORADO,2.0,grupo químico
METIL CARBONATO DE BENFURANILA,METAM,2.0,princípio ativo
"DIMETILAMINA DO ACIDO 2,4 - DICLORO - FENOXIACETICO",DICLORVOS,2.0,princípio ativo
MATAR BROTO DO FUMO,METAM,2.0,princípio ativo
"1-METHYLHEPTYLESTER 4-AMINO-3,5-DICHLORO-6FLUORO-2PYRIDYLOX",AMIDA,2.0,grupo químico
TEMBOTRINA,TEMBOTRIONE,2.0,princípio ativo
LAMBDA-CIALOTRINA 50G/L,LAMBDA - CIALOTRINA,2.0,princípio ativo
PICLORAN2,DICLORANA,2.0,princípio ativo
GAMIDE,AMIDA,2.0,grupo químico
LABOA CIALOTRINA,CIFLUTRINA,2.0,princípio ativo
CYPROCONAZOLE+DISULFOTON,CIPROCONAZOL,2.0,princípio ativo
FLOMESAFEN,FOMESAFEM,2.0,princípio ativo
"SOL DIMETILAMINA DO ACIDO 2,4",AMIDA,2.0,grupo químico
CARBONO ORGANICO,INORGANICO,2.0,grupo químico
LOSMA,MSMA,2.0,princípio ativo
"SAL DE DIMETILAMINA DE 2,4 DICLOLOROPHENOXY ACETIC ACIDO 2,4",AMIDA,2.0,grupo químico
ECTOPARASITICIDA DE AMPLA ACAO,AMIDA,2.0,grupo químico
GLISFOFATO,GLIFOSATO,2.0,princípio ativo
BRADIFACOUM,BRODIFACUM,2.0,princípio ativo
S-METOLACLORO,S - METOLACLORO,2.0,princípio ativo
METLAMIL,METOMIL,2.0,princípio ativo
"2,4-D 402 G/L","2,4 - D",2.0,princípio ativo
FENTIONE,FENTINA,2.0,princípio ativo
METOMEX,METOMIL,2.0,princípio ativo
ADA,AMIDA,2.0,grupo químico
FOSFATO,FOSFONATO,2.0,grupo químico
VENENO PARA CARRAPATO,CARBAMATO,2.0,grupo químico
METNYL,METANOL,2.0,princípio ativo
ACIDO ALQUILBENZENO SULFONICO,AMIDA,2.0,grupo químico
ORASNOFOSFORADO,ORGANOFOSFORADO,2.0,grupo químico
AVENMECTINA,AVERMECTINAS,2.0,grupo químico
CARBONATO,CARBAMATO,2.0,grupo químico
CEFANOL,DECANOL,2.0,princípio ativo
DEURO,DIUROM,2.0,princípio ativo
CARNANATO,CARBAMATO,2.0,grupo químico
ACIDO PROPIONICO,AMIDA,2.0,grupo químico
DIAFENTHIURON MITICIDI,DIAFENTIUROM,2.0,princípio ativo
BIFENTHRIN,BIFENTRINA,2.0,princípio ativo
GLICOFATO (HERBICIDA),GLIFOSATO,2.0,princípio ativo
DIAZENON,DIAZINONA,2.0,princípio ativo
BENSOLUREIA CLASSE III,BENZOILUREIA,2.0,grupo químico
INSETICIDA ACARICIDA ORGANO FOSFORADO,FOSFONATO,2.0,grupo químico
ORGANOFSOFORADO,ORGANOFOSFORADO,2.0,grupo químico
PENDIMETHALIN,PENDIMETALINA,2.0,princípio ativo
SAL DE ISOPROPILAMINA DE GLISOFATO,GLIFOSATO,2.0,princípio ativo
"DICHLOROPHENOXYACETIC ACID 2,4-D","2,4 - D",2.0,princípio ativo
ALUMINIO FOSFATO,FOSFONATO,2.0,grupo químico
HIDROXICARBONETO AROMATICO,HIDROCARBONETO,2.0,grupo químico
ORGANO/CARBONATO,CARBAMATO,2.0,grupo químico
ACIDO DE GLISOFATO,GLIFOSATO,2.0,princípio ativo
FUMETRALIN,FLUMETRALINA,2.0,princípio ativo
SULFULRAMIDA,SULFLURAMIDA,2.0,princípio ativo
FUNGICIDA ORGANICO,INORGANICO,2.0,grupo químico
FLUOMETRALIN,FLUMETRALINA,2.0,princípio ativo
BENDIOCARD,BENDIOCARBE,2.0,princípio ativo
ALAICARB,ALANICARBE,2.0,princípio ativo
DIFLUBENZUREN,DIFLUBENZUROM,2.0,princípio ativo
METRINO,AMETRINA,2.0,princípio ativo
GLIFASOTO,GLIFOSATO,2.0,princípio ativo
CARBOMIATO,CARBAMATO,2.0,grupo químico
ACIDO FENOXICCITICO,AMIDA,2.0,grupo químico
THIAMETHOXAM,TIAMETOXAM,2.0,princípio ativo
ACEPHATO +SILICATO DE ALUMINIO,ACEFATO,2.0,princípio ativo
LAMBDA + CHLORANTRANILIPOLE,CLORANTRANILIPROLE,2.0,princípio ativo
FOX,FOXIM,2.0,princípio ativo
IMIDAZOLINA,IMIDAZOLINONA,2.0,grupo químico
DELTAMETRIME,DELTAMETRINA,2.0,princípio ativo
CARBAMATAS,CARBAMATO,2.0,grupo químico
ACEPHATO,ACEFATO,2.0,princípio ativo
LUFENURAN,LUFENUROM,2.0,princípio ativo
TRIDOPIR BETOTILICO,TRICLOPIR,2.0,princípio ativo
METILCARBAMATO DE BENZOFURAN,DIMETILCARBAMATO,2.0,grupo químico
INSETICIDAA PERETRAIDE,PIRETROIDE,2.0,grupo químico
PINTROIDE,PIRETROIDE,2.0,grupo químico
PIRIPROXYFEN,PIRIPROXIFEM,2.0,princípio ativo
DUIROM 100 G/L,DIUROM,2.0,princípio ativo
DEMA,MSMA,2.0,princípio ativo
FUTRIOFOL,FLUTRIAFOL,2.0,princípio ativo
"AMINO 3,5,6 TRICHLOROPYRIDINE 2 CARLOXYLICACID",AMIDA,2.0,grupo químico
FLUORXIPIR,FLUROXIPIR,2.0,princípio ativo
"2,4-DICLORO-FENOXIACETICO",DICLORVOS,2.0,princípio ativo
SAL DE ISOPROPILAMINA EQUIVALENTE ACIDO DE N FOSFONOMETIL,AMIDA,2.0,grupo químico
FOSFATO DE CIS2METILCARBAMOIL-1M-TLUIVIC,FOSFONATO,2.0,grupo químico
INTOXIFENOZIDA,METOXIFENOZIDA,2.0,princípio ativo
CABANATO,CARBAMATO,2.0,grupo químico
CARBONATO ALDICARB FOSFORADO,FOSFONATO,2.0,grupo químico
METIL CARBONATE,METAM,2.0,princípio ativo
SAL DE DIMETILAMINA DO ACIDO DICLOROFENOXIACETICO,AMIDA,2.0,grupo químico
FENILPIRAZOIS,FENILPIRAZOL,2.0,grupo químico
ORGANO FOSFORADO ( ALDICAR B),FOSFONATO,2.0,grupo químico
THIOBENCARB,TIOBENCARBE,2.0,princípio ativo
ORGONOFOFFORADO (ALDICARB),ORGANOFOSFORADO,2.0,grupo químico
CHLORFENAPYR,CLORFENAPIR,2.0,princípio ativo
DIMETHOATE 400/L/XILO/290G/L E OUTROS,DIMETOATO,2.0,princípio ativo
ISOPROPYL-DIOXIOIMIDAZOLINE-CARBOXAN,CARBOXINA,2.0,princípio ativo
ACETOCHLOR,ACETOCLORO,2.0,princípio ativo
GUIZOLOJAPA - P ETILICO,ETILENO,2.0,grupo químico
GLISOFATO,GLIFOSATO,2.0,princípio ativo
CIALOTRINA,CIFLUTRINA,2.0,princípio ativo
FOSFETO DE ALUMINIO 57 G/KG.,FOSMETE,2.0,princípio ativo
"ACIDO PIREDINOCARBOXILICO (2,4-D E ACIDO ARILOXIALCONOICO.",ACIDO ARILOXIALCANOICO,2.0,grupo químico
"100 G/L OU 9,5% (P/P)LAMBDA-CIALOTRINA",CIFLUTRINA,2.0,princípio ativo
GLIRATO DE FOSFATO,FOSFONATO,2.0,grupo químico
"SAL TRIETANOLAMINA DO ACIDO 2,4 D",AMIDA,2.0,grupo químico
"DIAZIPON,DETIL,ISOPROPOL,TIOFOSFATO,PIRIMIDIL",DIAZINONA,2.0,princípio ativo
THIACLOPRID,TIACLOPRIDO,2.0,princípio ativo
FLIFOSFATO,GLIFOSATO,2.0,princípio ativo
HALOXIFOPE P-METIL,HALOXIFOPE - P,2.0,princípio ativo
"(2,4D)970G/KG(97% MM/EQ) ACIDO 800G /KG(80%MM/EQ",AMIDA,2.0,grupo químico
ORGANOFOSDARADO,ORGANOFOSFORADO,2.0,grupo químico
CLOFOSATO,GLIFOSATO,2.0,princípio ativo
ALDICARB- CARBONATO,CARBAMATO,2.0,grupo químico
CIPERMITRINO,CIPERMETRINA,2.0,princípio ativo
GLYFOSATE,GLIFOSATO,2.0,princípio ativo
FOSFITO DE POTASSIO,FOSFINA,2.0,princípio ativo
NICOSULFURON,NICOSSULFUROM,2.0,princípio ativo
"BROMADIOLENE 0,005%",BROMADIOLONA,2.0,princípio ativo
GRIFOSFATO,GLIFOSATO,2.0,princípio ativo
SALTRIETANOLAMINA DE ACIDO 4 AMINO,AMIDA,2.0,grupo químico
GLEJOSATO,GLIFOSATO,2.0,princípio ativo
ORGONOFOSFORADOS,ORGANOFOSFORADO,2.0,grupo químico
ORGANOFOSFATADO,ORGANOFOSFORADO,2.0,grupo químico
FORMULA I CETOP,CETONA,2.0,grupo químico
FOSFONOMETIL - GLICINA (GLIFOSATO) 360 G,GLIFOSATO,2.0,princípio ativo
DELTAMETRIOSA/VEICULO,DELTAMETRINA,2.0,princípio ativo
"AMINOPYRALID E 2,4-D ACIDO PRIDIMI OXIALCANOICO",AMINOPIRALIDE,2.0,princípio ativo
METILCORBOMATO OU OXIMA,FOXIM,2.0,princípio ativo
CLORFLUZURON,CLORFLUAZUROM,2.0,princípio ativo
INSET CARBOFURAN METIL CARBONATO,METAM,2.0,princípio ativo
AZOXYSTROBIN,AZOXISTROBINA,2.0,princípio ativo
DIMETIL-ASSETIL-FOSFORAMIDOTIATO,FOSETIL,2.0,princípio ativo
THIAMETACON E LAMBDA CIALOTRINA,CIFLUTRINA,2.0,princípio ativo
VORAZ,BORAX,2.0,princípio ativo
AZORISROBINA,AZOXISTROBINA,2.0,princípio ativo
PARACETAMOL E FOSFATO DE CODEINA,DODINA,2.0,princípio ativo
CLOPIRIFOL,CLORPIRIFOS,2.0,princípio ativo
"LAMBDA- CIALOTRINA SOY 1L,GLIFOSATO-SAL DE POTASSIO,",CIFLUTRINA,2.0,princípio ativo
DIETHYL (DIMETHOXYTHIOPHOSPHORYLTHIO SUCCINATE (MALATION),MALATIONA,2.0,princípio ativo
MATAR ERVAS INFESTANTES,METAM,2.0,princípio ativo
ACIDO ORILOXIALCONOICO,ACIDO ARILOXIALCANOICO,2.0,grupo químico
BRODIFICOUM,BRODIFACUM,2.0,princípio ativo
ORGANO FOSFARATO,FOSFONATO,2.0,grupo químico
DIPIRONA SODICA,DODINA,2.0,princípio ativo
ZETA CIPRUMETRINA,CIPERMETRINA,2.0,princípio ativo
MATAR CAPIM,METAM,2.0,princípio ativo
CYPROCONAZOLE,CIPROCONAZOL,2.0,princípio ativo
VENENO PARA MATAR MATO,METAM,2.0,princípio ativo
PROTECONAZOL,PROPICONAZOL,2.0,princípio ativo
KELLTHION CE MALATHIONI,MALATIONA,2.0,princípio ativo
ACIDO FLUORIDRICO,AMIDA,2.0,grupo químico
TIAMITOXAN,TIAMETOXAM,2.0,princípio ativo
SAL DE DIMETILAMINA DO ACIDO DICLOROFENOXIACETICO 2-4D,AMIDA,2.0,grupo químico
TRIOZOES ESTROBILURIOS CARBOXOMIDOS,ESTROBILURINA,2.0,grupo químico
"ACIDO ARILOXIALCANOICO 2,4D 806G/DL",ACIDO ARILOXIALCANOICO,2.0,grupo químico
FICAM BC,TIRAM,2.0,princípio ativo
INSETICIDA VORAZ,BORAX,2.0,princípio ativo
METILCORBAMATO OU OXIMA,FOXIM,2.0,princípio ativo
TRIATOX,TRIAZOL,2.0,grupo químico
DITIOCARBAMATO,TIOCARBAMATO,2.0,grupo químico
DIFECONAZOL,DIFENOCONAZOL,2.0,princípio ativo
SIPROMIL,FIPRONIL,2.0,princípio ativo
VENENO PARA MATAR FORMIGA,METAM,2.0,princípio ativo
LOMBGA CALOTRINA,ALETRINA,2.0,princípio ativo
VIAME LOXAM,FOXIM,2.0,princípio ativo
LAMBDA-CIALOTINA,AMIDA,2.0,grupo químico
HIPOCLORIDRATO ACIDO,AMIDA,2.0,grupo químico
ACIDO ACETILSALICILICO,AMIDA,2.0,grupo químico
THIEAM,TIRAM,2.0,princípio ativo
DISCHLORDFENOXY + ACIDO DE 2.4 D,AMIDA,2.0,grupo químico
TEBUTHIURON,TEBUTIUROM,2.0,princípio ativo
GLEFOSOTO,GLIFOSATO,2.0,princípio ativo
ORAGNOFOSFORADO,ORGANOFOSFORADO,2.0,grupo químico
CARFENTRAZONA ETILICA,CARFENTRAZONA - ETILICA,2.0,princípio ativo
BENZOITURCIA,BENZOILUREIA,2.0,grupo químico
FLURORIPER MEPTILICO,FLUROXIPIR,2.0,princípio ativo
CAPTAIN,CAPTANA,2.0,princípio ativo
HALDOL/CLONAZEPAN/PROMETAZINA,PROMETRINA,2.0,princípio ativo
FOSFATO DE ALUMIN IO,FOSFETO DE ALUMINIO,2.0,princípio ativo
ACIDO PERACETIVO 15%,AMIDA,2.0,grupo químico
TRIFUMURON,TRIFLUMUROM,2.0,princípio ativo
KUIZARASABE-T-ETILICO,ETILENO,2.0,grupo químico
LAMBDA CYHATOHRIN,AMIDA,2.0,grupo químico
MATAR ERVAS DANINHAS,METAM,2.0,princípio ativo
ALDICARB (CARBONATO),CARBAMATO,2.0,grupo químico
OXADIAZOL,OXADIAZONA,2.0,princípio ativo
ACIDO LICLOROFEXIA CETICO,AMIDA,2.0,grupo químico
PYROXSULAN,PIROXSULAM,2.0,princípio ativo
DIAZIDON,DIAZINONA,2.0,princípio ativo
LOSMA,MSMA,2.0,princípio ativo
ORGANOS FOSFORADO,ORGANOFOSFORADO,2.0,grupo químico
ACIDO DE N FOSFONOMETD GLICERIA,AMIDA,2.0,grupo químico
ORGANOFOSFORDOS,ORGANOFOSFORADO,2.0,grupo químico
PERIMIFOS METIL,METAM,2.0,princípio ativo
"2,4 1 ACIDO FENOXIACETICO",AMIDA,2.0,grupo químico
SPIROMESIFEN,ESPIROMESIFENO,2.0,princípio ativo
ORGANOFOSFORACEO,ORGANOFOSFORADO,2.0,grupo químico
PYRACLOSTROBIN,PIRACLOSTROBINA,2.0,princípio ativo
BURAN,BORAX,2.0,princípio ativo
FEBUCANAZOL,TEBUCONAZOL,2.0,princípio ativo
PROMETAZINA,PROMETRINA,2.0,princípio ativo
GLIFOSATHE,GLIFOSATO,2.0,princípio ativo
ADARMECTINA,ABAMECTINA,2.0,princípio ativo
PIRETROIOES,PIRETROIDE,2.0,grupo químico
"F2CHLORO 1,3+ HIAZOL",TRIAZOL,2.0,grupo químico
ALDICARBE / CARBONATO,ALANICARBE,2.0,princípio ativo
CARBONATO DE BARIO,CARBAMATO,2.0,grupo químico
